ticker,ccp,tag
splp-pa,CY2019,"1806    RevenueFromContractWithCustomerExcludingAssess...
1732                                             Revenues
Name: (splp-pa, CY2019), dtype: object"
splp-pa,CY2021,"1682    RevenueFromContractWithCustomerExcludingAssess...
157                             RevenueFromRelatedParties
Name: (splp-pa, CY2021), dtype: object"
splp-pa,CY2022,"1580    RevenueFromContractWithCustomerExcludingAssess...
120                             RevenueFromRelatedParties
Name: (splp-pa, CY2022), dtype: object"
spns,CY2011,"115    LicensesRevenue
992           Revenues
Name: (spns, CY2011), dtype: object"
spns,CY2012,"106             LicensesRevenue
1985                   Revenues
374     SalesRevenueServicesNet
Name: (spns, CY2012), dtype: object"
spns,CY2013,"97              LicensesRevenue
247            ProfessionalFees
1781                   Revenues
338     SalesRevenueServicesNet
Name: (spns, CY2013), dtype: object"
spns,CY2014,"85             LicensesRevenue
241           ProfessionalFees
841                   Revenues
291    SalesRevenueServicesNet
Name: (spns, CY2014), dtype: object"
spns,CY2015,"65             LicensesRevenue
218           ProfessionalFees
777                   Revenues
230    SalesRevenueServicesNet
Name: (spns, CY2015), dtype: object"
spns,CY2016,"209    ProfessionalFees
867            Revenues
Name: (spns, CY2016), dtype: object"
spns,CY2017,"199    ProfessionalFees
909            Revenues
Name: (spns, CY2017), dtype: object"
spns,CY2018,"197    ProfessionalFees
787            Revenues
Name: (spns, CY2018), dtype: object"
spns,CY2019,"184    ProfessionalFees
649            Revenues
Name: (spns, CY2019), dtype: object"
spns,CY2020,"188                                     ProfessionalFees
220    RevenueFromContractWithCustomerIncludingAssess...
Name: (spns, CY2020), dtype: object"
spnt-pb,CY2012,"1544    ProfessionalFees
3509            Revenues
Name: (spnt-pb, CY2012), dtype: object"
spnt-pb,CY2013,"1487    ProfessionalFees
3368            Revenues
Name: (spnt-pb, CY2013), dtype: object"
spnt-pb,CY2014,"1285    ProfessionalFees
3263            Revenues
Name: (spnt-pb, CY2014), dtype: object"
spnt-pb,CY2020,"145     NetInvestmentIncome
1914               Revenues
Name: (spnt-pb, CY2020), dtype: object"
spnt-pb,CY2021,"144     NetInvestmentIncome
1789               Revenues
Name: (spnt-pb, CY2021), dtype: object"
spnt-pb,CY2022,"135     NetInvestmentIncome
1603               Revenues
Name: (spnt-pb, CY2022), dtype: object"
spowf,CY2019,"373     ProfessionalFees
1245            Revenues
Name: (spowf, CY2019), dtype: object"
spowf,CY2020,"375     ProfessionalFees
1138            Revenues
Name: (spowf, CY2020), dtype: object"
spowf,CY2021,"350     ProfessionalFees
1069            Revenues
Name: (spowf, CY2021), dtype: object"
spowf,CY2022,"303    ProfessionalFees
973            Revenues
Name: (spowf, CY2022), dtype: object"
sppi,CY2010,"63      LicenseAndServicesRevenue
65         SalesRevenueGoodsGross
1759              SalesRevenueNet
Name: (sppi, CY2010), dtype: object"
sppi,CY2011,"84      LicenseAndServicesRevenue
795                      Revenues
93         SalesRevenueGoodsGross
2002              SalesRevenueNet
Name: (sppi, CY2011), dtype: object"
sppi,CY2012,"87      LicenseAndServicesRevenue
3315                     Revenues
89         SalesRevenueGoodsGross
1917              SalesRevenueNet
Name: (sppi, CY2012), dtype: object"
sppi,CY2013,"87      LicenseAndServicesRevenue
3171                     Revenues
95         SalesRevenueGoodsGross
1862              SalesRevenueNet
Name: (sppi, CY2013), dtype: object"
sppi,CY2014,"83     LicenseAndServicesRevenue
681                     Revenues
92        SalesRevenueGoodsGross
567              SalesRevenueNet
Name: (sppi, CY2014), dtype: object"
sppi,CY2015,"79      LicenseAndServicesRevenue
630                      Revenues
83         SalesRevenueGoodsGross
1651              SalesRevenueNet
Name: (sppi, CY2015), dtype: object"
sppi,CY2016,"331    RevenueFromContractWithCustomerIncludingAssess...
60                                SalesRevenueGoodsGross
550                              SalesRevenueServicesNet
Name: (sppi, CY2016), dtype: object"
sppi,CY2017,"471    RevenueFromContractWithCustomerExcludingAssess...
626    RevenueFromContractWithCustomerIncludingAssess...
47                                SalesRevenueGoodsGross
484                              SalesRevenueServicesNet
Name: (sppi, CY2017), dtype: object"
sppi,CY2018,"569    RevenueFromContractWithCustomerExcludingAssess...
233    RevenueFromContractWithCustomerIncludingAssess...
Name: (sppi, CY2018), dtype: object"
sprj,CY2014,"1200    ProfessionalFees
3124            Revenues
Name: (sprj, CY2014), dtype: object"
sprj,CY2015,"93      InvestmentIncomeNet
1003       ProfessionalFees
2768               Revenues
Name: (sprj, CY2015), dtype: object"
sprj,CY2016,"67      InvestmentIncomeNet
2875               Revenues
Name: (sprj, CY2016), dtype: object"
spro,CY2019,"2566    RevenueFromContractWithCustomerExcludingAssess...
2498                                             Revenues
Name: (spro, CY2019), dtype: object"
spro,CY2020,"2510    RevenueFromContractWithCustomerExcludingAssess...
2284                                             Revenues
Name: (spro, CY2020), dtype: object"
spro,CY2021,"2409    RevenueFromContractWithCustomerExcludingAssess...
2147                                             Revenues
Name: (spro, CY2021), dtype: object"
spro,CY2022,"2226    RevenueFromContractWithCustomerExcludingAssess...
1909                                             Revenues
Name: (spro, CY2022), dtype: object"
spsc,CY2016,"668     RevenueFromContractWithCustomerExcludingAssess...
1465                                             Revenues
Name: (spsc, CY2016), dtype: object"
spsc,CY2017,"968     RevenueFromContractWithCustomerExcludingAssess...
1541                                             Revenues
Name: (spsc, CY2017), dtype: object"
spsc,CY2019,"136                                   InvestmentIncomeNet
1148    RevenueFromContractWithCustomerExcludingAssess...
Name: (spsc, CY2019), dtype: object"
spsc,CY2020,"129                                   InvestmentIncomeNet
1115    RevenueFromContractWithCustomerExcludingAssess...
Name: (spsc, CY2020), dtype: object"
spsc,CY2021,"125                                   InvestmentIncomeNet
1065    RevenueFromContractWithCustomerExcludingAssess...
Name: (spsc, CY2021), dtype: object"
spsc,CY2022,"116                                   InvestmentIncomeNet
1020    RevenueFromContractWithCustomerExcludingAssess...
Name: (spsc, CY2022), dtype: object"
sptn,CY2016,"370     RevenueFromContractWithCustomerExcludingAssess...
1045                                      SalesRevenueNet
Name: (sptn, CY2016), dtype: object"
sptn,CY2017,"546    RevenueFromContractWithCustomerExcludingAssess...
839                                      SalesRevenueNet
Name: (sptn, CY2017), dtype: object"
spup,CY2019,"719     ProfessionalFees
2036            Revenues
Name: (spup, CY2019), dtype: object"
spup,CY2020,"716     ProfessionalFees
1877            Revenues
Name: (spup, CY2020), dtype: object"
spwr,CY2016,"351    RevenueFromContractWithCustomerExcludingAssess...
803                                      SalesRevenueNet
Name: (spwr, CY2016), dtype: object"
spwr,CY2017,"522    RevenueFromContractWithCustomerExcludingAssess...
604                                      SalesRevenueNet
Name: (spwr, CY2017), dtype: object"
spyr,CY2013,"193     ProfessionalFees
2953            Revenues
Name: (spyr, CY2013), dtype: object"
spyr,CY2014,"186    ProfessionalFees
672            Revenues
Name: (spyr, CY2014), dtype: object"
spyr,CY2015,"171    ProfessionalFees
621            Revenues
Name: (spyr, CY2015), dtype: object"
spyr,CY2016,"166    ProfessionalFees
716            Revenues
Name: (spyr, CY2016), dtype: object"
spyr,CY2017,"161    ProfessionalFees
758            Revenues
Name: (spyr, CY2017), dtype: object"
spyr,CY2018,"160             ProfessionalFees
52     RevenueFromRelatedParties
661                     Revenues
Name: (spyr, CY2018), dtype: object"
spyr,CY2019,"150             ProfessionalFees
46     RevenueFromRelatedParties
Name: (spyr, CY2019), dtype: object"
spyr,CY2020,"150             ProfessionalFees
45     RevenueFromRelatedParties
Name: (spyr, CY2020), dtype: object"
spyr,CY2021,"136    ProfessionalFees
467            Revenues
Name: (spyr, CY2021), dtype: object"
sq,CY2018,"1981    RevenueFromContractWithCustomerExcludingAssess...
2286                                             Revenues
Name: (sq, CY2018), dtype: object"
sqftw,CY2010,"294     InterestIncomeOperating
3040                   Revenues
Name: (sqftw, CY2010), dtype: object"
sqftw,CY2011,"331       InterestIncomeOperating
413     RevenueFromRelatedParties
1681                     Revenues
Name: (sqftw, CY2011), dtype: object"
sqftw,CY2012,"323       InterestIncomeOperating
468     RevenueFromRelatedParties
3807                     Revenues
Name: (sqftw, CY2012), dtype: object"
sqftw,CY2013,"297     InterestIncomeOperating
3675                   Revenues
Name: (sqftw, CY2013), dtype: object"
sqftw,CY2014,"282     InterestIncomeOperating
1397                   Revenues
Name: (sqftw, CY2014), dtype: object"
sqftw,CY2015,"270     InterestIncomeOperating
1281                   Revenues
Name: (sqftw, CY2015), dtype: object"
sqftw,CY2016,"267     InterestIncomeOperating
1411                   Revenues
Name: (sqftw, CY2016), dtype: object"
sqftw,CY2017,"257     InterestIncomeOperating
1479                   Revenues
Name: (sqftw, CY2017), dtype: object"
sqftw,CY2018,"243     InterestIncomeOperating
1245                   Revenues
Name: (sqftw, CY2018), dtype: object"
sqftw,CY2019,"71      InterestIncomeOperating
1017                   Revenues
Name: (sqftw, CY2019), dtype: object"
sqllw,CY2020,"646     RevenueFromContractWithCustomerIncludingAssess...
2014                                             Revenues
Name: (sqllw, CY2020), dtype: object"
sqllw,CY2021,"579     RevenueFromContractWithCustomerIncludingAssess...
1891                                             Revenues
Name: (sqllw, CY2021), dtype: object"
sqllw,CY2022,"502     RevenueFromContractWithCustomerIncludingAssess...
1693                                             Revenues
Name: (sqllw, CY2022), dtype: object"
sqsp,CY2019,"213                                   InvestmentIncomeNet
1908    RevenueFromContractWithCustomerExcludingAssess...
Name: (sqsp, CY2019), dtype: object"
sqsp,CY2020,"211                                   InvestmentIncomeNet
1866    RevenueFromContractWithCustomerExcludingAssess...
Name: (sqsp, CY2020), dtype: object"
sqsp,CY2021,"195                                   InvestmentIncomeNet
588                                      ProfessionalFees
1786    RevenueFromContractWithCustomerExcludingAssess...
Name: (sqsp, CY2021), dtype: object"
sqsp,CY2022,"177                                   InvestmentIncomeNet
1673    RevenueFromContractWithCustomerExcludingAssess...
Name: (sqsp, CY2022), dtype: object"
srax,CY2012,"371     RevenueFromRelatedParties
2947                     Revenues
Name: (srax, CY2012), dtype: object"
srax,CY2018,"2064    RevenueFromContractWithCustomerExcludingAssess...
2387                                             Revenues
Name: (srax, CY2018), dtype: object"
src-pa,CY2015,"522     ProfessionalFees
1773            Revenues
Name: (src-pa, CY2015), dtype: object"
src-pa,CY2016,"476     ProfessionalFees
1906            Revenues
Name: (src-pa, CY2016), dtype: object"
src-pa,CY2017,"447              ProfessionalFees
279     RevenueFromRelatedParties
1991                     Revenues
Name: (src-pa, CY2017), dtype: object"
src-pa,CY2018,"139     RevenueFromRelatedParties
1631                     Revenues
Name: (src-pa, CY2018), dtype: object"
src-pa,CY2019,"121     RevenueFromRelatedParties
1337                     Revenues
Name: (src-pa, CY2019), dtype: object"
src-pa,CY2020,"111     RevenueFromRelatedParties
1228                     Revenues
Name: (src-pa, CY2020), dtype: object"
srco,CY2010,"289     InterestIncomeOperating
2980                   Revenues
705     SalesRevenueServicesNet
Name: (srco, CY2010), dtype: object"
srco,CY2011,"324    InterestIncomeOperating
393                   Revenues
802    SalesRevenueServicesNet
Name: (srco, CY2011), dtype: object"
srco,CY2021,"43                                      ProfessionalFees
292    RevenueFromContractWithCustomerExcludingAssess...
Name: (srco, CY2021), dtype: object"
srco,CY2022,"38                                      ProfessionalFees
285    RevenueFromContractWithCustomerExcludingAssess...
Name: (srco, CY2022), dtype: object"
